2.9612254379880344e-02 1.0398231830258319e+04
2.9955493343598132e-02 1.0306937747710674e+04
3.0302710828663964e-02 1.0214731390445942e+04
3.0653952950565267e-02 1.0121677520368759e+04
3.1009266359319266e-02 1.0027840027854560e+04
3.1368698245668764e-02 9.9332818855683145e+03
3.1732296347349760e-02 9.8380651050597480e+03
3.2100108955431715e-02 9.7422506961150884e+03
3.2472184920731291e-02 9.6458986288409724e+03
3.2848573660300438e-02 9.5490677984504746e+03
3.3229325163989715e-02 9.4518160848822572e+03
3.3614490001087648e-02 9.3542191681993354e+03
3.4004119327037063e-02 9.2563923947488092e+03
3.4398264890229242e-02 9.1584529007945839e+03
3.4796979038876914e-02 9.0605138040039310e+03
3.5200314727966787e-02 8.9626841890294872e+03
3.5608325526292776e-02 8.8650691062398728e+03
3.6021065623570700e-02 8.7677695828769629e+03
3.6438589837635448e-02 8.6708826459173797e+03
3.6860953621721579e-02 8.5745013559189701e+03
3.7288213071828336e-02 8.4787148511404939e+03
3.7720424934169973e-02 8.3836084012327574e+03
3.8157646612712481e-02 8.2892634698130259e+03
3.8599936176797675e-02 8.1957577852498343e+03
3.9047352368855599e-02 8.1031654190043564e+03
3.9499954612206428e-02 8.0115568708943865e+03
3.9957803018952694e-02 7.9209991606700205e+03
4.0420958397963079e-02 7.8315559253129850e+03
4.0889482262948626e-02 7.7432875214984570e+03
4.1363436840632754e-02 7.6562511674839752e+03
4.1842885079015825e-02 7.5705023757291192e+03
4.2327890655735508e-02 7.4860954051602275e+03
4.2818517986524134e-02 7.4030816653886804e+03
4.3314832233764006e-02 7.3215097212582514e+03
4.3816899315141926e-02 7.2414254227258316e+03
4.4324785912403984e-02 7.1628720370997698e+03
4.4838559480211884e-02 7.0858903832703772e+03
4.5358288255101888e-02 7.0105189676002610e+03
4.5884041264547593e-02 6.9367941211751631e+03
4.6415888336127795e-02 6.8647501381496431e+03
4.6953900106800603e-02 6.7944194149537943e+03
4.7498148032285019e-02 6.7258325901608769e+03
4.8048704396551317e-02 6.6590186007994189e+03
4.8605642321421366e-02 6.5939843097831399e+03
4.9169035776280290e-02 6.5306889859921675e+03
4.9738959587900651e-02 6.4690866646317936e+03
5.0315489450380543e-02 6.4091328965398588e+03
